opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,sector,industry,series,sales_price,product_series,regional_office,won,amount,amount_log,days_to_deadline,deadline_urgency,priority_encoded,employee_win_rate,employee_experience,is_repeat_customer,industry_win_rate,amount_vs_industry_avg,amount_x_win_rate,industry_encoded,product_series_encoded,regional_office_encoded,team_size
JA2CDNVM,Gladys Colclough,MG Advanced,Inity,Won,2017-04-09,2017-04-14,3077.0,marketing,marketing,MG,3393.0,MG,Central,1,3077.0,8.032035314398824,5,2,1,0.5818965517241379,232,1,0.6484751203852327,1.4230195640312815,4.673813652775177,3,2,0,29
R0XAJA2I,Hayden Neloms,GTX Plus Basic,Hottechi,Won,2017-04-09,2017-04-17,974.0,technolgy,technolgy,GTX,1096.0,GTX,West,1,974.0,6.882437470997847,8,1,1,0.7039473684210527,152,1,0.6342155009451795,0.41861296463149994,4.8448737460313795,8,1,2,4
BU1B6PHK,Kami Bicknell,GTX Plus Basic,Cheers,Won,2017-04-09,2017-04-10,915.0,entertainment,entertainment,GTX,1096.0,GTX,West,1,915.0,6.82001636467413,1,2,1,0.6397058823529411,272,1,0.6467661691542289,0.3580798439296399,4.362804586225362,1,1,2,17
C3918FWQ,Kary Hendrixson,GTX Plus Basic,Singletechno,Lost,2017-04-09,2017-08-12,638.0,retail,retail,GTX,1096.0,GTX,West,0,638.0,6.459904454377535,125,0,1,0.6238805970149254,335,1,0.6306235201262825,0.2678230699066897,4.030209047656432,5,1,2,35
8GBXTWXE,Kary Hendrixson,MG Advanced,Blackzim,Lost,2017-04-09,2017-04-16,5546.0,retail,retail,MG,3393.0,MG,West,0,5546.0,8.621012520055235,7,1,2,0.6238805970149254,335,1,0.6306235201262825,2.3281296954584656,5.378482437885206,5,2,2,13
Z29AX2KB,Kary Hendrixson,GTX Plus Basic,Condax,Won,2017-04-09,2017-06-20,983.0,medical,medical,GTX,1096.0,GTX,West,1,983.0,6.891625897052253,72,0,1,0.6238805970149254,335,1,0.6231578947368421,0.4290712607026596,4.2995516790564805,4,1,2,41
E733YMVH,Marty Freudenburg,GTX Plus Basic,Inity,Won,2017-04-09,2017-04-10,1204.0,marketing,marketing,GTX,1096.0,GTX,Central,1,1204.0,7.094234845924755,1,2,1,0.6288659793814433,194,1,0.6484751203852327,0.5568136350645638,4.461322944344434,3,1,0,39
Y35ES8UY,Moses Frase,GTX Plus Pro,Condax,Lost,2017-04-09,2017-04-16,1060.0,medical,medical,GTX,5482.0,GTX,Central,0,1060.0,6.966967138613983,7,1,1,0.6615384615384615,195,1,0.6231578947368421,0.4626811153050042,4.608916722467711,4,1,0,15
QDRYCR05,Niesha Huffines,GTX Plus Basic,Konmatfix,Won,2017-04-09,2017-04-10,970.0,marketing,marketing,GTX,1096.0,GTX,Central,1,970.0,6.878326468291325,1,2,1,0.6,175,1,0.6484751203852327,0.4485957026682948,4.126995880974795,3,1,0,29
TYWS7KJR,Reed Clapper,GTX Basic,Betasoloin,Won,2017-04-09,2017-04-16,575.0,medical,medical,GTX,550.0,GTX,East,1,575.0,6.3561076606958915,7,1,1,0.6540084388185654,237,1,0.6231578947368421,0.2509826804720542,4.156948048134444,4,1,1,29
X22G55Y5,Rosie Papadopoulos,GTX Plus Pro,Ganjaflex,Won,2017-04-09,2017-06-18,5986.0,retail,retail,GTX,5482.0,GTX,East,1,5986.0,8.697345730925353,70,0,2,0.6446280991735537,121,1,0.6306235201262825,2.512835260911355,5.606553446381632,5,1,1,11
X7FZMKZW,Versie Hillebrand,GTX Plus Basic,Finhigh,Lost,2017-04-09,2017-04-21,58.0,finance,finance,GTX,1096.0,GTX,Central,0,58.0,4.07753744390572,12,1,0,0.6666666666666666,264,1,0.6117455138662317,0.024038598061713084,2.718358295937146,2,1,0,32
72WE0PUH,Vicki Laflamme,MG Special,Rantouch,Won,2017-04-09,2017-06-16,64.0,telecommunications,telecommunications,MG,55.0,MG,West,1,64.0,4.174387269895637,68,0,0,0.6368876080691642,347,1,0.625,0.027140030056392938,2.658615523478201,9,2,2,2
HLGGWYP1,Zane Levy,GTX Basic,Scotfind,Lost,2017-04-09,2017-04-15,5614.0,software,software,GTX,550.0,GTX,West,0,5614.0,8.633196867172543,6,2,2,0.6168582375478927,261,1,0.6392045454545454,2.3786589373283227,5.325458603888044,7,1,2,47
RU3OP2BA,Zane Levy,MG Advanced,J-Texon,Won,2017-04-09,2017-06-26,3070.0,retail,retail,MG,3393.0,MG,West,1,3070.0,8.029758520440822,78,0,1,0.6168582375478927,261,1,0.6306235201262825,1.2887411044099333,4.9532226888543,5,2,2,14
YXOM4S7G,Anna Snelling,MG Special,Finhigh,Lost,2017-04-10,2017-04-11,3421.0,finance,finance,MG,55.0,MG,Central,0,3421.0,8.137980454452139,1,2,1,0.6190476190476191,336,1,0.6117455138662317,1.4178628270538012,5.0377974241846575,2,2,0,20
JPH5WS60,Boris Faz,GTX Basic,Initech,Lost,2017-04-10,2017-04-11,5600.0,telecommunications,telecommunications,GTX,550.0,GTX,East,0,5600.0,8.630700432209832,1,2,2,0.6601307189542484,153,1,0.625,2.374752629934382,5.697390481393418,9,1,1,22
O1TDG6YN,Cassey Cress,GTX Plus Basic,Mathtouch,Lost,2017-04-10,2017-04-17,53.0,marketing,marketing,GTX,1096.0,GTX,East,0,53.0,3.9889840465642745,7,1,0,0.6245210727969349,261,1,0.6484751203852327,0.024510899217958376,2.491204596130179,3,1,1,11
4INFXLM5,Cecily Lampkin,MG Special,Rangreen,Lost,2017-04-10,2017-04-20,3957.0,technolgy,technolgy,MG,55.0,MG,Central,0,3957.0,8.28349412616251,10,1,2,0.66875,160,1,0.6342155009451795,1.7006688922452209,5.539586696871178,8,2,0,27
LIZMTGH2,Cecily Lampkin,MG Advanced,Isdom,Won,2017-04-10,2017-04-18,3409.0,medical,medical,MG,3393.0,MG,Central,1,3409.0,8.134467570277563,8,1,1,0.66875,160,1,0.6231578947368421,1.487999926485622,5.439925187623119,4,2,0,3
04LU4OPA,Daniell Hammack,GTX Plus Pro,Acme Corporation,Won,2017-04-10,2017-06-11,5721.0,technolgy,technolgy,GTX,5482.0,GTX,East,1,5721.0,8.652073673610056,62,0,2,0.6096256684491979,187,1,0.6342155009451795,2.458813932912537,5.274526196746238,8,1,1,17
T1I8GE75,Daniell Hammack,GTXPro,Ganjaflex,Won,2017-04-10,2017-06-28,5039.0,retail,retail,,0.0,Other,East,1,5039.0,8.525161361065415,79,0,2,0.6096256684491979,187,1,0.6306235201262825,2.1152985098116135,5.197157193376777,5,3,1,44
2HU581DM,Daniell Hammack,GTXPro,Xx-zobam,Won,2017-04-10,2017-04-11,5000.0,entertainment,entertainment,,0.0,Other,East,1,5000.0,8.517393171418904,1,2,2,0.6096256684491979,187,1,0.6467661691542289,1.9567204586319118,5.1924215055708824,1,3,1,28
75S7S74S,Darcel Schlecht,GTX Basic,Hottechi,Lost,2017-04-10,2017-04-18,5002.0,technolgy,technolgy,GTX,550.0,GTX,Central,0,5002.0,8.517793011488205,8,1,2,0.6311030741410488,553,1,0.6342155009451795,2.1497967649761422,5.375605354447348,8,1,0,29
VTVF5TBV,Darcel Schlecht,GTXPro,Codehow,Lost,2017-04-10,2017-04-18,54.0,software,software,,0.0,Other,Central,0,54.0,4.007333185232471,8,1,0,0.6311030741410488,553,1,0.6392045454545454,0.022879868652605884,2.529040292307654,7,3,0,21
6AC2ATXU,Darcel Schlecht,GTX Plus Pro,Gogozoom,Won,2017-04-10,2017-04-16,4955.0,telecommunications,telecommunications,GTX,5482.0,GTX,Central,1,4955.0,8.508354242749032,6,2,2,0.6311030741410488,553,1,0.625,2.101232014522297,5.369648518479949,9,1,0,47
F4J6AVPQ,Darcel Schlecht,GTXPro,Condax,Won,2017-04-10,2017-04-17,5065.0,medical,medical,,0.0,Other,Central,1,5065.0,8.53030683056162,7,1,2,0.6311030741410488,553,1,0.6231578947368421,2.210830046245138,5.383502864133826,4,3,0,16
NFTSU7RW,Darcel Schlecht,GTXPro,Globex Corporation,Won,2017-04-10,2017-04-17,4343.0,technolgy,technolgy,,0.0,Other,Central,1,4343.0,8.37655086161377,7,1,2,0.6311030741410488,553,1,0.6342155009451795,1.8665668433209488,5.286466999463302,8,3,0,37
NCUXZU3S,Darcel Schlecht,GTXPro,Stanredtax,Won,2017-04-10,2017-04-20,3892.0,finance,finance,,0.0,Other,Central,1,3892.0,8.266935347610456,10,1,2,0.6311030741410488,553,1,0.6117455138662317,1.6130728216584023,5.217288311602259,2,3,0,20
YGNVLLUR,Gladys Colclough,GTX Basic,Warephase,Lost,2017-04-10,2017-04-20,3724.0,services,services,GTX,550.0,GTX,Central,0,3724.0,8.22282213081366,10,1,2,0.5818965517241379,232,1,0.6335227272727273,1.6279801639097913,4.784831843361396,6,1,0,6
O08NQM1J,James Ascencio,MG Advanced,Cheers,Lost,2017-04-10,2017-04-11,5867.0,entertainment,entertainment,MG,3393.0,MG,West,0,5867.0,8.677269139262872,1,2,2,0.6553398058252428,206,1,0.6467661691542289,2.2960157861586854,5.686559872817902,1,2,2,19
5OJ4IRW4,Jonathan Berthelot,GTX Plus Basic,Conecom,Won,2017-04-10,2017-06-27,1115.0,technolgy,technolgy,GTX,1096.0,GTX,Central,1,1115.0,7.017506142941256,78,0,1,0.6477272727272727,264,1,0.6342155009451795,0.4792129933923228,4.545430115314223,8,1,0,5
ZLY8SZXO,Kami Bicknell,GTX Basic,Kan-code,Won,2017-04-10,2017-04-16,533.0,software,software,GTX,550.0,GTX,West,1,533.0,6.280395838960195,6,2,0,0.6397058823529411,272,1,0.6392045454545454,0.22583277762664697,4.017606161687771,7,1,2,3
DCC85LZO,Kami Bicknell,GTX Plus Basic,Cheers,Won,2017-04-10,2017-04-13,1290.0,entertainment,entertainment,GTX,1096.0,GTX,West,1,1290.0,7.1631723908466425,3,2,1,0.6397058823529411,272,1,0.6467661691542289,0.5048338783270332,4.582323514732778,1,1,2,1
ZVWUL0LL,Kary Hendrixson,GTX Basic,Hottechi,Lost,2017-04-10,2017-04-12,562.0,technolgy,technolgy,GTX,550.0,GTX,West,0,562.0,6.333279628139691,2,2,0,0.6238805970149254,335,1,0.6342155009451795,0.2415405401672515,3.951210275466255,8,1,2,38
4R5LIB5F,Kary Hendrixson,GTX Plus Basic,Green-Plus,Lost,2017-04-10,2017-06-13,6637.0,services,services,GTX,1096.0,GTX,West,0,6637.0,8.80056599227992,64,0,2,0.6238805970149254,335,1,0.6335227272727273,2.901424368385952,5.490502365332845,6,1,2,15
P010EEZF,Lajuana Vencill,MG Special,Dontechi,Lost,2017-04-10,2017-04-12,4884.0,software,software,MG,55.0,MG,Central,0,4884.0,8.493924564476883,2,2,2,0.5497835497835498,231,1,0.6392045454545454,2.069357009246799,4.669819998651793,7,2,0,34
7AL9GWK6,Lajuana Vencill,GTX Plus Basic,Codehow,Won,2017-04-10,2017-06-02,1047.0,software,software,GTX,1096.0,GTX,Central,1,1047.0,6.954638864880987,53,0,1,0.5497835497835498,231,1,0.6392045454545454,0.4436152310977474,3.823546042596907,7,1,0,35
RHXY2M2W,Lajuana Vencill,MG Special,Gogozoom,Won,2017-04-10,2017-04-18,47.0,telecommunications,telecommunications,MG,55.0,MG,Central,1,47.0,3.871201010907891,8,1,0,0.5497835497835498,231,1,0.625,0.019930959572663564,2.128322633702607,9,2,0,49
R7SESFM0,Marty Freudenburg,GTX Basic,Condax,Lost,2017-04-10,2017-04-21,45.0,medical,medical,GTX,550.0,GTX,Central,0,45.0,3.828641396489095,11,1,0,0.6288659793814433,194,1,0.6231578947368421,0.019642122819552067,2.4077023215034514,4,1,0,25
X501NN9P,Marty Freudenburg,GTXPro,Rangreen,Won,2017-04-10,2017-06-09,4413.0,technolgy,technolgy,,0.0,Other,Central,1,4413.0,8.392536586816682,60,0,2,0.6288659793814433,194,1,0.6342155009451795,1.8966519639823503,5.277780740163068,8,3,0,24
AUDYTWRK,Maureen Marcano,GTX Plus Basic,Hottechi,Won,2017-04-10,2017-06-26,950.0,technolgy,technolgy,GTX,1096.0,GTX,West,1,950.0,6.85751406254539,77,0,1,0.6995305164319249,213,1,0.6342155009451795,0.4082980661190194,4.797040353611564,8,1,2,12
EUKD4Z0V,Reed Clapper,GTXPro,Plussunin,Lost,2017-04-10,2017-04-16,535.0,retail,retail,,0.0,Other,East,0,535.0,6.284134161070802,6,2,0,0.6540084388185654,237,1,0.6306235201262825,0.2245851761756724,4.10987677200833,5,3,1,18
KPUHKYWU,Reed Clapper,GTXPro,The New York Inquirer,Won,2017-04-10,2017-04-20,4136.0,medical,medical,,0.0,Other,East,1,4136.0,8.327726166461412,10,1,2,0.6540084388185654,237,1,0.6231578947368421,1.805329332925941,5.446403189035944,4,3,1,15
B0KF3NFK,Versie Hillebrand,MG Special,Rundofase,Won,2017-04-10,2017-04-18,62.0,technolgy,technolgy,MG,55.0,MG,Central,1,62.0,4.143134726391533,8,1,0,0.6666666666666666,264,1,0.6342155009451795,0.02664682115724127,2.762089817594355,8,2,0,44
70M5V003,Vicki Laflamme,MG Special,J-Texon,Lost,2017-04-10,2017-04-18,563.0,retail,retail,MG,55.0,MG,West,0,563.0,6.335054251498059,8,1,0,0.6368876080691642,347,1,0.6306235201262825,0.23633916670449265,4.034717549224989,5,2,2,16
OC66D0JA,Zane Levy,GTX Basic,Goodsilron,Won,2017-04-10,2017-04-11,467.0,marketing,marketing,GTX,550.0,GTX,West,1,467.0,6.148468295917647,1,2,0,0.6168582375478927,261,1,0.6484751203852327,0.21597339499597287,3.792733316638855,3,1,2,27
KE7SZLG7,Boris Faz,GTX Plus Basic,Gekko & Co,Won,2017-04-11,2017-06-11,1075.0,retail,retail,GTX,1096.0,GTX,East,1,1075.0,6.98100574072173,61,0,1,0.6601307189542484,153,1,0.6306235201262825,0.4512692792314913,4.60837633864637,5,1,1,8
XYZ39YT2,Cecily Lampkin,MG Special,Betatech,Lost,2017-04-11,2017-04-19,57.0,medical,medical,MG,55.0,MG,Central,0,57.0,4.060443010546419,8,1,0,0.66875,160,1,0.6231578947368421,0.024880022238099285,2.7154212633029178,4,2,0,46
O4LNS6IC,Daniell Hammack,MG Special,Ontomedia,Won,2017-04-11,2017-04-13,52.0,employment,employment,MG,55.0,MG,East,1,52.0,3.970291913552122,2,2,0,0.6096256684491979,187,1,0.6258741258741258,0.022539685426498982,2.420391861737657,0,2,1,25
UKIM9XIZ,Darcel Schlecht,GTXPro,Inity,Lost,2017-04-11,2017-04-19,59.0,marketing,marketing,,0.0,Other,Central,0,59.0,4.0943445622221,8,1,0,0.6311030741410488,553,1,0.6484751203852327,0.02728571799734989,2.5839534398110544,3,3,0,17
5Z0ACVAM,Darcel Schlecht,GTXPro,Inity,Lost,2017-04-11,2017-04-12,1064.0,marketing,marketing,,0.0,Other,Central,0,1064.0,6.970730078143525,1,2,1,0.6311030741410488,553,1,0.6484751203852327,0.49206786354542853,4.399249181323852,3,3,0,29
DIAR4IM7,Darcel Schlecht,GTXPro,Condax,Won,2017-04-11,2017-04-18,4837.0,medical,medical,,0.0,Other,Central,1,4837.0,8.484256691169973,7,1,2,0.6311030741410488,553,1,0.6231578947368421,2.111309957292741,5.354440479599133,4,3,0,8
30YWHJV8,Donn Cantrell,GTX Plus Basic,Plussunin,Lost,2017-04-11,2017-04-18,532.0,retail,retail,GTX,1096.0,GTX,East,0,532.0,6.278521424165844,7,1,0,0.5745454545454546,275,1,0.6306235201262825,0.22332582004758453,3.6072959455207396,5,1,1,15
ABXW1X4U,Elease Gluck,GTX Basic,Faxquote,Lost,2017-04-11,2017-06-22,2969.0,telecommunications,telecommunications,GTX,550.0,GTX,West,0,2969.0,7.996317231796746,72,0,1,0.6349206349206349,126,1,0.625,1.2590429568348536,5.077026813839203,9,1,2,27
SZ1H1L8I,Elease Gluck,GTX Plus Basic,Xx-holding,Won,2017-04-11,2017-04-13,1163.0,finance,finance,GTX,1096.0,GTX,West,1,1163.0,7.059617628291383,2,2,1,0.6349206349206349,126,1,0.6117455138662317,0.48201533699607446,4.482296906851671,2,1,2,46
IR03B656,Gladys Colclough,GTX Basic,Rundofase,Lost,2017-04-11,2017-04-21,1171.0,technolgy,technolgy,GTX,550.0,GTX,Central,0,1171.0,7.066466970136958,10,1,1,0.5818965517241379,232,1,0.6342155009451795,0.5032810899214439,4.111952762795212,8,1,0,50
6NZROTHF,James Ascencio,GTX Plus Pro,Rantouch,Lost,2017-04-11,2017-06-10,2969.0,telecommunications,telecommunications,GTX,5482.0,GTX,West,0,2969.0,7.996317231796746,60,0,1,0.6553398058252428,206,1,0.625,1.2590429568348536,5.240304982002722,9,1,2,7
IFIIB8Y6,Kami Bicknell,GTX Basic,Konex,Lost,2017-04-11,2017-04-13,592.0,technolgy,technolgy,GTX,550.0,GTX,West,0,592.0,6.385194398997726,2,2,1,0.6397058823529411,272,1,0.6342155009451795,0.2544341633078521,4.084646417005898,8,1,2,3
R2CS85YJ,Kary Hendrixson,GTX Basic,Groovestreet,Lost,2017-04-11,2017-04-13,59.0,retail,retail,GTX,550.0,GTX,West,0,59.0,4.0943445622221,2,2,0,0.6238805970149254,335,1,0.6306235201262825,0.024767337185728357,2.5543821298639373,5,1,2,29
8EAINY61,Kary Hendrixson,GTX Basic,Singletechno,Lost,2017-04-11,2017-04-18,4846.0,retail,retail,GTX,550.0,GTX,West,0,4846.0,8.486115235845377,7,1,2,0.6238805970149254,335,1,0.6306235201262825,2.03427993223796,5.294322639676668,5,1,2,44
T23MHC9C,Kary Hendrixson,GTX Basic,Doncon,Won,2017-04-11,2017-04-18,568.0,technolgy,technolgy,GTX,550.0,GTX,West,1,568.0,6.343880434126331,7,1,0,0.6238805970149254,335,1,0.6342155009451795,0.24411926479537163,3.9578239126340393,8,1,2,24
D30QC4EE,Kary Hendrixson,GTXPro,Rantouch,Won,2017-04-11,2017-06-19,5063.0,telecommunications,telecommunications,,0.0,Other,West,1,5063.0,8.529911963824013,69,0,2,0.6238805970149254,335,1,0.625,2.14703081524246,5.32164656847528,9,3,2,3
JHIX3ODA,Moses Frase,MG Advanced,dambase,Lost,2017-04-11,2017-04-21,54.0,marketing,marketing,MG,3393.0,MG,Central,0,54.0,4.007333185232471,10,1,0,0.6615384615384615,195,1,0.6484751203852327,0.024973369014523628,2.6510050302307118,3,2,0,20
BPUE8GTU,Moses Frase,MG Special,Rundofase,Won,2017-04-11,2017-06-06,46.0,technolgy,technolgy,MG,55.0,MG,Central,1,46.0,3.8501476017100584,56,0,0,0.6615384615384615,195,1,0.6342155009451795,0.019770222148920942,2.547020721131269,8,2,0,46
2DOJKFNW,Niesha Huffines,MG Advanced,dambase,Lost,2017-04-11,2017-04-12,6340.0,marketing,marketing,MG,3393.0,MG,Central,0,6340.0,8.754791763700032,1,2,2,0.6,175,1,0.6484751203852327,2.9320585102237002,5.252875058220019,3,2,0,15
0PSKGNYE,Niesha Huffines,GTX Basic,Gogozoom,Won,2017-04-11,2017-04-12,504.0,telecommunications,telecommunications,GTX,550.0,GTX,Central,1,504.0,6.22455842927536,1,2,0,0.6,175,1,0.625,0.2137277366940944,3.734735057565216,9,1,0,25
J75N0QYA,Niesha Huffines,MG Special,Gogozoom,Won,2017-04-11,2017-04-13,55.0,telecommunications,telecommunications,MG,55.0,MG,Central,1,55.0,4.02535169073515,2,2,0,0.6,175,1,0.625,0.02332346332971268,2.41521101444109,9,2,0,30
SDS8SAZC,Rosalina Dieter,GTXPro,Hatfan,Won,2017-04-11,2017-06-17,4760.0,services,services,,0.0,Other,West,1,4760.0,8.46821300919452,67,0,2,0.6545454545454545,110,1,0.6335227272727273,2.0808769012380792,5.542830333290958,6,3,2,14
1426E8W6,Versie Hillebrand,GTX Basic,Cancity,Lost,2017-04-11,2017-04-21,44.0,retail,retail,GTX,550.0,GTX,Central,0,44.0,3.8066624897703196,10,1,0,0.6666666666666666,264,1,0.6306235201262825,0.018470556545288945,2.537774993180213,5,1,0,7
3BFBN8JW,Versie Hillebrand,MG Advanced,Funholding,Lost,2017-04-11,2017-04-18,4109.0,finance,finance,MG,3393.0,MG,Central,0,4109.0,8.32117830749028,7,1,2,0.6666666666666666,264,1,0.6117455138662317,1.7030103350961907,5.54745220499352,2,2,0,17
W1GERPB9,Vicki Laflamme,GTXPro,Fasehatice,Won,2017-04-11,2017-06-21,4653.0,retail,retail,,0.0,Other,West,1,4653.0,8.445482343862237,71,0,2,0.6368876080691642,347,1,0.6306235201262825,1.9532613546643058,5.378823048972778,5,3,2,44
922DHXBA,Violet Mclelland,MG Special,Opentech,Lost,2017-04-11,2017-04-22,4596.0,finance,finance,MG,55.0,MG,East,0,4596.0,8.433159195806228,11,1,2,0.6321243523316062,193,1,0.6117455138662317,1.9048516670971265,5.330805294758341,2,2,1,20
L36WU4AH,Violet Mclelland,MG Special,Massive Dynamic,Won,2017-04-11,2017-04-12,55.0,entertainment,entertainment,MG,55.0,MG,East,1,55.0,4.02535169073515,1,2,0,0.6321243523316062,193,1,0.6467661691542289,0.02152392504495103,2.544522830412893,1,2,1,36
2K8H292S,Anna Snelling,GTX Basic,Rundofase,Lost,2017-04-12,2017-04-18,53.0,technolgy,technolgy,GTX,550.0,GTX,Central,0,53.0,3.9889840465642745,6,2,0,0.6190476190476191,336,1,0.6342155009451795,0.022778734215061085,2.469371076444551,8,1,0,9
XNHGOHPW,Boris Faz,MG Advanced,Konex,Won,2017-04-12,2017-04-22,3223.0,technolgy,technolgy,MG,3393.0,MG,East,1,3223.0,8.07837810362652,10,1,1,0.6601307189542484,153,1,0.6342155009451795,1.385204912738526,5.332785545531232,8,2,1,38
GAM8C5ET,Cassey Cress,GTX Plus Pro,Betasoloin,Lost,2017-04-12,2017-04-17,1081.0,medical,medical,GTX,5482.0,GTX,East,0,1081.0,6.9865664594064265,5,2,1,0.6245210727969349,261,1,0.6231578947368421,0.47184743928746187,4.363257980395585,4,1,1,48
BHT7UEDJ,Cassey Cress,GTX Basic,Zathunicon,Won,2017-04-12,2017-04-19,553.0,retail,retail,GTX,550.0,GTX,East,1,553.0,6.317164686747284,7,1,0,0.6245210727969349,261,1,0.6306235201262825,0.2321413129441997,3.945202467202327,5,1,1,22
7PAVX9CP,Cassey Cress,GTX Plus Basic,Gekko & Co,Won,2017-04-12,2017-04-14,1114.0,retail,retail,GTX,1096.0,GTX,East,1,1114.0,7.016609683894219,2,2,1,0.6245210727969349,261,1,0.6306235201262825,0.46764090889663373,4.38202060718298,5,1,1,2
IVW8MQGN,Cecily Lampkin,MG Advanced,dambase,Won,2017-04-12,2017-04-20,3785.0,marketing,marketing,MG,3393.0,MG,Central,1,3785.0,8.239065331769268,8,1,2,0.66875,160,1,0.6484751203852327,1.7504481799994802,5.509874940620698,3,2,0,24
1VHUPB8X,Darcel Schlecht,GTX Plus Basic,Streethex,Lost,2017-04-12,2017-04-14,3724.0,retail,retail,GTX,1096.0,GTX,Central,0,3724.0,8.22282213081366,2,2,2,0.6311030741410488,553,1,0.6306235201262825,1.5632807403330915,5.18944832487155,5,1,0,8
G5FN7I7T,Darcel Schlecht,MG Advanced,Gogozoom,Lost,2017-04-12,2017-06-28,1046.0,telecommunications,telecommunications,MG,3393.0,MG,Central,0,1046.0,6.953684210870537,77,0,1,0.6311030741410488,553,1,0.625,0.44356986623417205,4.3884914820864696,9,2,0,11
OHVPXBSR,Donn Cantrell,GTXPro,Yearin,Won,2017-04-12,2017-04-13,5316.0,retail,retail,,0.0,Other,East,1,5316.0,8.57866451350434,1,2,2,0.5745454545454546,275,1,0.6306235201262825,2.231579058971728,4.9288327023043115,5,3,1,13
GHY9QZKG,Hayden Neloms,MG Special,Goodsilron,Lost,2017-04-12,2017-04-16,51.0,marketing,marketing,MG,55.0,MG,West,0,51.0,3.9512437185814275,4,2,0,0.7039473684210527,152,1,0.6484751203852327,0.02358595962482787,2.7814676176856103,3,2,2,17
M9RGVU1F,Jonathan Berthelot,GTXPro,Cancity,Lost,2017-04-12,2017-04-24,3423.0,retail,retail,,0.0,Other,Central,0,3423.0,8.138564737261632,12,1,1,0.6477272727272727,264,1,0.6306235201262825,1.436925342148274,5.27157034118083,5,3,0,8
JBBJL4C2,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-04-12,2017-06-23,531.0,software,software,GTX,550.0,GTX,Central,1,531.0,6.2766434893416445,72,0,0,0.6477272727272727,264,1,0.6392045454545454,0.22498537508395786,4.065553169232656,7,1,0,21
HMI6RBK9,Jonathan Berthelot,GTX Basic,Rangreen,Won,2017-04-12,2017-06-16,544.0,technolgy,technolgy,GTX,550.0,GTX,Central,1,544.0,6.300785794663244,65,0,0,0.6477272727272727,264,1,0.6342155009451795,0.23380436628289114,4.081190798815965,8,1,0,18
2EKGLB0Q,Kami Bicknell,GTX Basic,Y-corporation,Won,2017-04-12,2017-04-13,478.0,employment,employment,GTX,550.0,GTX,West,1,478.0,6.171700597410915,1,2,0,0.6397058823529411,272,1,0.6258741258741258,0.2071917237282022,3.948073176284923,0,1,2,30
NBYPJR21,Kami Bicknell,GTXPro,Finjob,Won,2017-04-12,2017-04-22,5672.0,employment,employment,,0.0,Other,West,1,5672.0,8.643473357326567,10,1,2,0.6397058823529411,272,1,0.6258741258741258,2.458559533444274,5.52928075064273,0,3,2,18
HYPZOTY8,Kami Bicknell,MG Special,Goodsilron,Won,2017-04-12,2017-04-19,51.0,marketing,marketing,MG,55.0,MG,West,1,51.0,3.9512437185814275,7,1,0,0.6397058823529411,272,1,0.6484751203852327,0.02358595962482787,2.5276338493866484,3,2,2,46
31I0SB7T,Kami Bicknell,MG Advanced,Konex,Won,2017-04-12,2017-04-19,3141.0,technolgy,technolgy,MG,3393.0,MG,West,1,3141.0,8.052614818815567,7,1,1,0.6397058823529411,272,1,0.6342155009451795,1.3499623428208842,5.1513050679187815,8,2,2,47
UIDAJBAI,Kary Hendrixson,GTXPro,Doncon,Lost,2017-04-12,2017-04-13,557.0,technolgy,technolgy,,0.0,Other,West,0,557.0,6.324358962381311,1,2,0,0.6238805970149254,335,1,0.6342155009451795,0.2393916029771514,3.945644845187146,8,3,2,31
VO3C2LE4,Kary Hendrixson,MG Special,Groovestreet,Lost,2017-04-12,2017-04-16,562.0,retail,retail,MG,55.0,MG,West,0,562.0,6.333279628139691,4,2,0,0.6238805970149254,335,1,0.6306235201262825,0.23591938132846335,3.951210275466255,5,2,2,38
UC7JT39Q,Markita Hansen,MG Special,Golddex,Lost,2017-04-12,2017-04-13,1075.0,finance,finance,MG,55.0,MG,West,0,1075.0,6.98100574072173,1,2,1,0.5726872246696035,227,1,0.6117455138662317,0.4455429813162339,3.9979328030564973,2,2,2,32
F1LLBOUV,Marty Freudenburg,GTX Plus Basic,Codehow,Lost,2017-04-12,2017-04-13,59.0,software,software,GTX,1096.0,GTX,Central,0,59.0,4.0943445622221,1,2,0,0.6288659793814433,194,1,0.6392045454545454,0.024998375009328652,2.574794003046888,7,1,0,11
7H9J8W50,Marty Freudenburg,GTX Plus Pro,Hottechi,Lost,2017-04-12,2017-04-14,1192.0,technolgy,technolgy,GTX,5482.0,GTX,Central,0,1192.0,7.084226422097916,2,2,1,0.6288659793814433,194,1,0.6342155009451795,0.5123066261198643,4.455028987092503,8,1,0,45
8O03S3U3,Moses Frase,GTX Plus Pro,Conecom,Lost,2017-04-12,2017-04-22,3254.0,technolgy,technolgy,GTX,5482.0,GTX,Central,0,3254.0,8.08794755464267,10,1,1,0.6615384615384615,195,1,0.6342155009451795,1.3985283233171466,5.350488382302073,8,1,0,25
TGQN6HTN,Reed Clapper,GTX Plus Pro,Kan-code,Won,2017-04-12,2017-06-21,5393.0,software,software,GTX,5482.0,GTX,East,1,5393.0,8.593042503699674,70,0,2,0.6540084388185654,237,1,0.6392045454545454,2.2850209563611767,5.6199223125462,7,1,1,33
